google_id;name;address;locality;postcode;tel;latitude;longitude;website;category_labels
7ae35453b21ff5ecaba17c61340505c8f8c11a26;Subway;130 12th St, Marysville, CA 95901, United States;130 12th St, Marysville;95901;(530) 743-9920;39.1480040;-121.5865230;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
8b33685ea9d11ee0464d5f66a97aa3dc8092eeea;Subway;1957 McGowan Pkwy, Olivehurst, CA 95961, United States;1957 McGowan Pkwy, Olivehurst;95961;(530) 743-6351;39.0776960;-121.5441990;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
4a67186fec2ac8e118be2f6e109c6da826be1c61;Quiznos;510 Bogue Rd, Yuba City, CA 95991, United States;510 Bogue Rd, Yuba City;95991;(530) 673-5500;39.1004220;-121.6163010;http://www.quiznos.com/restaurants/CA/Yuba%20City;meal_takeaway,restaurant,food,establishment
34c36e5221b1ac122cd4dd11d2a316b203456ad3;Subway;1912 California 65 #240, Wheatland, CA 95692, United States;1912 California 65 #240, Wheatland;95692;(530) 633-2380;39.0141500;-121.4328060;http://www.subway.com/;meal_takeaway,restaurant,food,establishment
bf412ef881d8bdb4d42401eca49773cfd6d047df;Subway;4903 Camp Beale Hwy, Beale AFB, CA 95903, United States;4903 Camp Beale Hwy, Beale AFB;95903;(530) 788-7603;39.0961530;-121.3380850;http://www.subway.com/;store,meal_takeaway,restaurant,food,establishment
b7a1d8e5dc4f6ad27172135ae7e7fcd32f801e5f;GameStop;1201 Colusa Ave, Yuba City, CA 95991, United States;1201 Colusa Ave, Yuba City;95991;(530) 755-0307;39.1441480;-121.6325800;http://www.gamestop.com/;store,establishment
5895c62e3e51f68a5a1acfc2c23c3a93d37e03b6;Subway;451 Queens Ave, Yuba City, CA 95991, United States;451 Queens Ave, Yuba City;95991;(530) 674-3949;39.1522600;-121.6197570;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
8c69d9cc86091370e9156e7287a2778683f7a0da;Subway;3304 E Garryanna Dr, Beale AFB, CA 95903, United States;3304 E Garryanna Dr, Beale AFB;95903;(530) 788-7649;39.1494970;-121.4313760;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
5cd92fab55c8b535bd6ce6c23b0b231023b420f5;Subway;601 Plumas St, Yuba City, CA 95991, United States;601 Plumas St, Yuba City;95991;(530) 763-5401;39.1357460;-121.6151090;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
a7b502235d168fe214b88f80118fdb680315d1e7;De Von's Jewelers;1125 Colusa Hwy, Yuba City, CA 95991, United States;1125 Colusa Hwy, Yuba City;95991;(530) 674-2375;39.1422470;-121.6320870;http://www.devonsjewelers.com/;jewelry_store,store,establishment
ad29dfde0ff548bc37b4a2de95e0c40a95b64976;Ralph's Glass Service;1004 Yuba St, Marysville, CA 95901, United States;1004 Yuba St, Marysville;95901;(530) 742-6905;39.1467020;-121.5839950;;car_repair,establishment
4ccff5990e091b7de92c4485c6486f04164d0569;Subway;2096 Nevada City Hwy, Grass Valley, CA 95945, United States;2096 Nevada City Hwy, Grass Valley;95945;(530) 273-8547;39.2387740;-121.0365520;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
05be102e2e4aae26b746f174a63bb47d7b59c3de;Subway;350 S Canyon Way, Colfax, CA 95713, United States;350 S Canyon Way, Colfax;95713;(530) 346-6133;39.0958270;-120.9481260;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
8e53cade6caeecb566da21c6b8f58ee6e0529007;Subway;716-B Freeman Ln, Grass Valley, CA 95949, United States;716-B Freeman Ln, Grass Valley;95949;(530) 273-7789;39.2020580;-121.0640200;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
2f5081963dfc00f57628aeb80253ed25f31bbc3f;McDonald's;11954 Nevada City Hwy, Grass Valley, CA 95945, United States;11954 Nevada City Hwy, Grass Valley;95945;(530) 273-2518;39.2372880;-121.0377440;http://www.mcdonalds.com/;restaurant,food,establishment
af0c733c061e36a4a0e28d227c532e27832340f4;Subway;24500 Main St, Foresthill, CA 95631, United States;24500 Main St, Foresthill;95631;(530) 367-6767;39.0198230;-120.8178920;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
20b46f5805c3e2b545d5acdb687f7a18a4044d79;McDonald's;501 S Auburn St, Colfax, CA 95713, United States;501 S Auburn St, Colfax;95713;(530) 346-6088;39.0940920;-120.9512780;http://www.mcdonalds.com/;restaurant,food,establishment
00595b4c604d28cb64a8d27ca17ab68ace05d581;Subway;10033 Combie Rd, Auburn, CA 95602, United States;10033 Combie Rd, Auburn;95602;(530) 268-4775;39.0421900;-121.0938940;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
30b553418aee4b0c16b199169b3227dc3618812c;Subway;11375 Deerfield Dr, Truckee, CA 96161, United States;11375 Deerfield Dr, Truckee;96161;(530) 587-3343;39.3188180;-120.2081420;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
357ffe1bc30401808f76ecb724100e1147b6043c;McDonald's;11420 Deerfield Dr, Truckee, CA 96161, United States;11420 Deerfield Dr, Truckee;96161;(530) 587-3880;39.3207900;-120.2087180;http://www.mcdonalds.com/;restaurant,food,establishment
2cdf1cbbbc7de37f4eb0918f27978919706a9cd6;Subway;868-884 Tahoe Blvd Unit 5 & 6, Incline Village, NV 89451, United States;868-884 Tahoe Blvd Unit 5 & 6, Incline Village;89451;(775) 299-4149;39.2498330;-119.9543670;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
fa40b23cd9b8093a1618e607da490ac132cceaae;Subway;8700 N Lake Blvd, Kings Beach, CA 96143, United States;8700 N Lake Blvd, Kings Beach;96143;(530) 546-4113;39.2348800;-120.0196160;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
ced85dbe9fecfd5dad1a59949397b2771911f975;Subway;1610 Robb Dr, Reno, NV 89523, United States;1610 Robb Dr, Reno;89523;(775) 746-5777;39.5273430;-119.8815950;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
ccab44714fd109b0428b358c6c6243695ea0b780;McDonald's;5260 W 7th St, Reno, NV 89523, United States;5260 W 7th St, Reno;89523;(775) 747-7700;39.5355550;-119.8672880;http://www.mcdonalds.com/;restaurant,food,establishment
29ed12daf0a010ac8751aed5f54f55d8b407b210;Game Stop;5150 Mae Anne Ave, Ste 212, Reno, NV 89523, United States;5150 Mae Anne Ave, Ste 212, Reno;89523;(775) 746-0830;39.5331460;-119.8652650;http://www.gamestop.com/;store,establishment
7e42f8b54426f21dae201b5180fc12d726c3e119;Subway;10310 N McCarran Blvd #200, Reno, NV 89503, United States;10310 N McCarran Blvd #200, Reno;89503;(775) 746-3600;39.5314180;-119.8638640;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
650f4ef93686a9d758af9ba889531ea0f8272698;McDonald's;5148 Mae Anne Ave, Reno, NV 89523, United States;5148 Mae Anne Ave, Reno;89523;(775) 747-1700;39.5317000;-119.8652290;http://www.mcdonalds.com/;restaurant,food,establishment
3eb449e11815745395790d175d3f4ed44b065431;McDonald's;3590 W Plumb Ln, Reno, NV 89509, United States;3590 W Plumb Ln, Reno;89509;(775) 322-3773;39.5003720;-119.8573260;http://www.mcdonalds.com/us/en/home.html;restaurant,food,establishment
1dd2932b208ac899187864aa286ef85df8e1bcbe;GameStop;5150 Mae Anne Ave #212, Reno, NV 89523, United States;5150 Mae Anne Ave #212, Reno;89523;(775) 746-0830;39.5324040;-119.8654010;http://www.gamestop.com/;store,establishment
40a95f5e9099813baa7fde47b5e26810db1eb83e;Subway;145 U.S. 50, Dayton, NV 89403, United States;145 U.S. 50, Dayton;89403;(775) 246-9494;39.2378160;-119.5897140;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
175f771e8ebeb3479ab9050f5996891979e38baf;Subway;465 S Meadows Pkwy #19, Reno, NV 89521, United States;465 S Meadows Pkwy #19, Reno;89521;(775) 852-6688;39.4392810;-119.7620790;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
8c848ed5e9d88688841593d310a27a2747555f85;Subway;6405 S Virginia St #7, Reno, NV 89511, United States;6405 S Virginia St #7, Reno;89511;(775) 851-8333;39.4671390;-119.7848450;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
39feefbabc7b5d1f71fe7a31fab713cf588a49d7;Subway;100 W Winnie Ln, Carson City, NV 89703, United States;100 W Winnie Ln, Carson City;89703;(775) 885-1838;39.1797670;-119.7672530;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
c9c51a54a894b9eba1c5ac8bb87cfec4cd61b009;Subway;5015 S McCarran Blvd, Reno, NV 89502, United States;5015 S McCarran Blvd, Reno;89502;(775) 829-7330;39.4772960;-119.7838630;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
fbaafd3fb711189e09a2533c6dda958105cb9a41;Subway;3959 S Carson St, Carson City, NV 89701, United States;3959 S Carson St, Carson City;89701;(775) 884-2424;39.1305540;-119.7692790;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
e04c1edf071e275a06ac5d5929e3dea89e7f224e;McDonald's;3905 S Carson St, Carson City, NV 89701, United States;3905 S Carson St, Carson City;89701;(775) 882-8022;39.1309350;-119.7697610;http://www.mcdonalds.com/;restaurant,food,establishment
d351b94ed2358c5b7bea15399c80e95854432dd8;Quiznos;219 N Center St, Reno, NV 89501, United States;219 N Center St, Reno;89501;(775) 788-2919;39.5277060;-119.8124530;http://www.quiznos.com/restaurants/NV/Reno;meal_takeaway,restaurant,food,establishment
085264f788491e8b704ce6c844d093ab7de8aa6f;Quiznos;75 Damonte Ranch Pkwy, Reno, NV 89521, United States;75 Damonte Ranch Pkwy, Reno;89521;(775) 851-9494;39.4210130;-119.7573250;http://www.quiznos.com/restaurants/NV/Reno;meal_takeaway,restaurant,food,establishment
1b6fe48893a429f98863ecaae74055ab5e2dd034;Subway;2073 Hwy 50 E, Suite 1, Pinyon West Shopping Center, Carson City, NV 89701, United States;2073 Hwy 50 E, Suite 1, Pinyon West Shopping Center, Carson City;89701;(775) 841-9944;39.1733590;-119.7444530;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
45b434868ecaff81615fe7c299e4f6586553454f;McDonald's;2095 Brierley Way, Sparks, NV 89434, United States;2095 Brierley Way, Sparks;89434;(775) 331-0466;39.5276140;-119.7011350;http://www.mcdonalds.com/;restaurant,food,establishment
a3f9a1545628cb6c974927327d53d8d68fbea044;Subway;750 Greenbrae Dr, Sparks, NV 89431, United States;750 Greenbrae Dr, Sparks;89431;(775) 355-7588;39.5476500;-119.7518790;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
de398944b75ba1cbd1d5a93e54580eb2c90c2e83;McDonald's;440 Keystone Ave, Reno, NV 89503, United States;440 Keystone Ave, Reno;89503;(775) 329-7444;39.5278260;-119.8270250;http://www.mcdonalds.com/;restaurant,food,establishment
af9ba25b1708c63d26979f9568abdafed5b24fad;Subway;1495 Prater Way #127, Sparks, NV 89431, United States;1495 Prater Way #127, Sparks;89431;(775) 359-9797;39.5412830;-119.7160210;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
8c1dbb1befbd6a6b76b3f2b15eb81f5b573fea3c;Subway;1330 Scheels Dr, Sparks, NV 89431, United States;1330 Scheels Dr, Sparks;89431;(775) 352-8250;39.5324740;-119.7203780;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
dd136b5254f34f355d897e0ee7e7983fea8fdcbe;Subway;3270 Kietzke Ln, Reno, NV 89502, United States;3270 Kietzke Ln, Reno;89502;(775) 826-5677;39.4939420;-119.7885750;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
581dc0af217dded8583a2491d1f331371b4ea74c;Subway;465 E Plumb Ln, Reno, NV 89502, United States;465 E Plumb Ln, Reno;89502;(775) 329-7600;39.5061030;-119.7971960;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
e6d3b8aa4d74adace5412622cb2909432b778381;McDonald's;3344 N Carson St, Carson City, NV 89706, United States;3344 N Carson St, Carson City;89706;(775) 882-8722;39.1884830;-119.7730510;http://www.mcdonalds.com/;restaurant,food,establishment
8f3ad0eb0791a846e81889f8ab8084626de2a2ac;Subway;2875 Northtowne Ln, Reno, NV 89512, United States;2875 Northtowne Ln, Reno;89512;(775) 359-3800;39.5542780;-119.7826500;http://www.subway.com/storelocator/default.aspx?zip=89512;meal_takeaway,restaurant,food,establishment
a7cac6d0373bfca6d4fb1d44367056fb4e3cfbb8;McDonald's;735 S Meadows Pkwy, Reno, NV 89521, United States;735 S Meadows Pkwy, Reno;89521;(775) 852-8088;39.4395540;-119.7570080;http://www.mcdonalds.com/;restaurant,food,establishment
d54f89e1bb0b7b31be83892c844bd3d209afc57c;Subway;400 W 5th St #105, Reno, NV 89503, United States;400 W 5th St #105, Reno;89503;(775) 329-1100;39.5298470;-119.8203540;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
fb66d2b8a93cd8bfacee761c05f369d23276f0b2;GameStop;1565 E Lincoln WAY, STE 113, Sparks, NV 89434, United States;1565 E Lincoln WAY, STE 113, Sparks;89434;(775) 358-3471;39.5332740;-119.7178570;http://www.gamestop.com/;store,establishment
3c362dcc57f8ff977f7bea0e153a225491c8eb7a;Subway;1311 Steamboat Pkwy #800, Reno, NV 89521, United States;1311 Steamboat Pkwy #800, Reno;89521;(775) 853-0333;39.4230990;-119.7356730;http://www.subway.com/;meal_takeaway,restaurant,food,establishment
1331a2225d8a8d4d3fb05744a048355ad7d18b64;Subway;13967 S Virginia St, Reno, NV 89511, United States;13967 S Virginia St, Reno;89511;(775) 853-0600;39.4033550;-119.7486490;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
6833d967053297c759ec7027ef79b662e4c84674;McDonald's;432 N Virginia St, Reno, NV 89501, United States;432 N Virginia St, Reno;89501;(775) 322-6268;39.5306520;-119.8142190;http://www.mcdonalds.com/;restaurant,food,establishment
a18e62b856e002801054101a4c28430cb76e1b95;Quiznos;2905 Northtowne Ln #120, Reno, NV 89512, United States;2905 Northtowne Ln #120, Reno;89512;(775) 674-3222;39.5571170;-119.7828020;http://www.quiznos.com/restaurants/NV/Reno;meal_takeaway,restaurant,food,establishment
03426f6863a3256b006b0bb407866ee890b3c562;Subway;50 N Sierra St #1A, Reno, NV 89501, United States;50 N Sierra St #1A, Reno;89501;(775) 324-2200;39.5253640;-119.8139720;http://www.subway.com/;meal_takeaway,restaurant,food,establishment
ed9472f6005dae053647a44fcc4fff65fc770113;McDonald's;1150 Kietzke Ln, Reno, NV 89502, United States;1150 Kietzke Ln, Reno;89502;(775) 348-6225;39.5144330;-119.7888820;http://www.mcdonalds.com/;restaurant,food,establishment
264735288196913c96ded332388f2e464500aa9a;GameStop;963 Topsy Ln #302, Carson City, NV 89705, United States;963 Topsy Ln #302, Carson City;89705;(775) 267-1922;39.1098530;-119.7756040;http://www.gamestop.com/;store,establishment
5abc3b2c4702b87f93d9db1beec3c09534145877;Subway;970 S McCarran Blvd #100, Sparks, NV 89431, United States;970 S McCarran Blvd #100, Sparks;89431;(775) 359-1200;39.5244350;-119.7390340;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
72ec6a1bd5040d2393961c92898ca2752c5dd430;McDonald's;1810 Silverada Blvd, Reno, NV 89431, United States;1810 Silverada Blvd, Reno;89431;(775) 331-3560;39.5457560;-119.7810550;http://www.mcdonalds.com/;restaurant,food,establishment
330aca78b094cc70c3c9195d7bf4d11e4ed870f1;Subway;3790 US Highway 395 S, Carson City, NV 89705, United States;3790 US Highway 395 S, Carson City;89705;(775) 267-0888;39.1129870;-119.7768330;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
98bf65f2ff86782208c5a1806057e74818751e01;McDonald's;2905 N McCarran Blvd, Sparks, NV 89431, United States;2905 N McCarran Blvd, Sparks;89431;(775) 359-1800;39.5561210;-119.7547010;http://www.mcdonalds.com/;restaurant,food,establishment
215ff74ca97e0a270ddd3bdb14296c4ad2e211f1;McDonald's;3770 U.S. 395, Carson City, NV 89705, United States;3770 U.S. 395, Carson City;89705;(775) 267-4433;39.1121970;-119.7778730;http://www.mcdonalds.com;restaurant,food,establishment
2ddeca087df8d2badd197f0553def8e8131b71e5;Subway;5055 Sun Valley Blvd #300, Sun Valley, NV 89433, United States;5055 Sun Valley Blvd #300, Sun Valley;89433;(775) 674-3700;39.5768600;-119.7814380;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
1b08edfdba7c7d9b978b894509ff9b86455f75e8;GameStop;6775 Sierra Center Pkwy #500, Reno, NV 89511, United States;6775 Sierra Center Pkwy #500, Reno;89511;(775) 852-7744;39.4652760;-119.7811900;http://www.gamestop.com/;store,establishment
224a9101c2fe96b832c3c67f464cd98188fa8248;Subway;2875 Northtowne Ln, Reno, NV 89512, United States;2875 Northtowne Ln, Reno;89512;(775) 359-3800;39.5542480;-119.7827250;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;meal_takeaway,restaurant,food,establishment
46a8aed65114d04774cda9056985e6803163e2b8;McDonald's;140 W 1st Ave, Sun Valley, NV 89433, United States;140 W 1st Ave, Sun Valley;89433;(775) 674-2122;39.5776780;-119.7810560;http://www.mcdonalds.com/;restaurant,food,establishment
139a0bd8a1dd61b19bab23629f535c9fc053a2cd;Game Stop;3250 Retail Dr, Suite 140, Carson City, NV 89706, United States;3250 Retail Dr, Suite 140, Carson City;89706;(775) 887-0333;39.1883540;-119.7595350;http://www.gamestop.com/;store,establishment
05793476435b4d353bce6718f9e7a3c915bc1b6a;McDonald's;610 E Prater Way, Sparks, NV 89431, United States;610 E Prater Way, Sparks;89431;(775) 358-2355;39.5422190;-119.7358930;http://www.mcdonalds.com/;restaurant,food,establishment
fcfe986a83ca24d900ecd560716b72d3ea3759d5;Quiznos;6775 Sierra Center Pkwy #100, Reno, NV 89511, United States;6775 Sierra Center Pkwy #100, Reno;89511;(775) 851-0202;39.4653280;-119.7812460;http://www.quiznos.com/restaurants/NV/Reno;meal_takeaway,restaurant,food,establishment
039b1911ede74cd73d0e86d953b063c548e7a227;Subway;1655 N Virginia St, Reno, NV 89503, United States;1655 N Virginia St, Reno;89503;(775) 329-7900;39.5469230;-119.8196920;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
10e28a4049960541f37c1fe802276229054901c2;McDonald's;3308 S McCarran Blvd, Reno, NV 89502, United States;3308 S McCarran Blvd, Reno;89502;(775) 825-8645;39.4846460;-119.7476360;http://www.mcdonalds.com/;restaurant,food,establishment
b7b90ac2b60dd258200955c9d0c4fc909ba507b8;Subway;2888 Vista Blvd #108, Sparks, NV 89434, United States;2888 Vista Blvd #108, Sparks;89434;(775) 355-1500;39.5570290;-119.7040230;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;store,meal_takeaway,restaurant,food,establishment
350611f5f92fdb3b8653d653d1e13aa456589b3a;GameStop - Mall;5116 Meadowood Mall Cir, Reno, NV 89502, United States;5116 Meadowood Mall Cir, Reno;89502;(775) 825-7544;39.4744430;-119.7827700;http://www.gamestop.com/;store,establishment
c460f77ef4aa0b3fe0c3c9c0bfb8844208bb87d5;McDonald's;1071 Steamboat Pkwy, Reno, NV 89521, United States;1071 Steamboat Pkwy, Reno;89521;(775) 852-8050;39.4234070;-119.7418940;http://www.mcdonalds.com/;meal_takeaway,restaurant,food,establishment
c49a1f0e8ccdf9ef594bdee403d1a4460e03ee38;McDonald's;5000 Meadowood Mall Cir, Reno, NV 89502, United States;5000 Meadowood Mall Cir, Reno;89502;(775) 826-2999;39.4742090;-119.7810250;http://www.mcdonalds.com/;restaurant,food,establishment
178720179823c20b7bb000f442f05628f82a3658;McDonald's;18200 Wedge Pkwy, Reno, NV 89511, United States;18200 Wedge Pkwy, Reno;89511;(775) 853-2322;39.3938010;-119.7654880;http://www.mcdonalds.com/;restaurant,food,establishment
68ca7b61739373567a3ebaada29bcc5a14a8ae63;Game Stop;171 Disc Dr #103, Sparks, NV 89436, United States;171 Disc Dr #103, Sparks;89436;(775) 626-9009;39.5760770;-119.7401070;http://www.gamestop.com/;store,establishment
929cc18a2f1ab3f590a6f7857334ab9388fda0cc;GameStop - Mall;13987 S Virginia St #702, Reno, NV 89511, United States;13987 S Virginia St #702, Reno;89511;(775) 851-1191;39.4045330;-119.7502680;http://www.gamestop.com/;store,establishment
e26c269f933653d836eb68f70bfeaa9f4fccafce;Subway;1055 S Rock Blvd, Sparks, NV 89431, United States;1055 S Rock Blvd, Sparks;89431;(775) 331-3511;39.5241020;-119.7679050;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
1278d959e1a8fe49eedef241cc42591d95303a02;Quiznos;215 U.S. 50, Dayton, NV 89403, United States;215 U.S. 50, Dayton;89403;(775) 246-1111;39.2334840;-119.5913880;http://www.quiznos.com/;restaurant,food,establishment
ef9dac6ad08dd342b2f4c4269242e2d53b1a495b;Subway;940 W. Moana Lane, Suite 102, Lakeside Crossing, Reno, NV 89509, United States;940 W. Moana Lane, Suite 102, Lakeside Crossing, Reno;89509;(775) 737-4334;39.4907710;-119.8063080;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
0278b1a72f9072ec2885644e2498de3238a50bb6;Subway;420 USA Pkwy Suite 102, McCarran, NV 89434, United States;420 USA Pkwy Suite 102, McCarran;89434;(775) 343-1444;39.5421560;-119.4854220;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
251ed914d0c7ab87df2b7ba691bd50aeffd4848e;Subway;1585 S Virginia St, Reno, NV 89502, United States;1585 S Virginia St, Reno;89502;(775) 657-6287;39.5085600;-119.8047330;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
c165700b89fcde0119bb444ca049e5faed107283;McDonald's;2524 E 2nd St, Reno, NV 89502, United States;2524 E 2nd St, Reno;89502;(775) 348-5964;39.5283750;-119.7819650;http://www.mcdonalds.com/;restaurant,food,establishment
5c51fe530ab1e68725d25420063735fa3fb6dd48;McDonald's;3200 Market St, Carson City, NV 89706, United States;3200 Market St, Carson City;89706;(775) 882-8044;39.1872780;-119.7570700;http://www.mcdonalds.com/;restaurant,food,establishment
2e554581ed70f23da6a61092bbb39518a8d406c9;Subway;1901 Silverada Blvd., Unit 24, North Reno Plaza, Reno, NV 89512, United States;1901 Silverada Blvd., Unit 24, North Reno Plaza, Reno;89512;(775) 355-9977;39.5472580;-119.7839350;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
d06e8e2f14b05d2b14c3800bcd4c9f18b883127f;McDonald's;2001 E Plumb Ln, Reno, NV 89502, United States;2001 E Plumb Ln, Reno;89502;(775) 324-7756;39.5060820;-119.7745570;http://www.mcdonalds.com/;restaurant,food,establishment
fbedc959d695dfaa735b0a60d61a92c83217b1bc;Subway;1901 Silverada Blvd, Reno, NV 89512, United States;1901 Silverada Blvd, Reno;89512;(775) 355-9977;39.5470940;-119.7834050;http://www.subway.com/;meal_takeaway,restaurant,food,establishment
4b40a9d50f8a7e188ba8add1e67d187de5b187ae;Subway;8175 South Virginia, B-800, Southwest Pavilion, Reno, NV 89511, United States;8175 South Virginia, B-800, Southwest Pavilion, Reno;89511;(775) 800-1222;39.4524240;-119.7789500;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
e592fe2ce7092d62e0eaaa4b93a2d218d6545041;McDonald's;305 E Plumb Ln, Reno, NV 89502, United States;305 E Plumb Ln, Reno;89502;(775) 322-3773;39.5060650;-119.8002820;http://www.mcdonalds.com/;restaurant,food,establishment
f2161b2346b1684b8ae941f4840500f933c42370;McDonald's;5000 S Virginia St, Reno, NV 89502, United States;5000 S Virginia St, Reno;89502;(775) 827-2209;39.4815040;-119.7907690;http://www.mcdonalds.com/;restaurant,food,establishment
1a1deac4853ccbd635a794bf7e8b9e9777fc2dcf;GameStop - Mall;13987 S Virginia St #702, Reno, NV 89511, United States;13987 S Virginia St #702, Reno;89511;(775) 851-1191;39.4042570;-119.7499470;http://www.gamestop.com/;store,establishment
762145770ddaef9c1f0fb047605824a942a7fc0f;GameStop - Mall;5116 Meadowood Mall Cir, Reno, NV 89502, United States;5116 Meadowood Mall Cir, Reno;89502;(775) 825-7544;39.4766120;-119.7823270;http://www.gamestop.com/;store,establishment
ef53b7cfb081dc948a9e3449e3dd5f6ffd29a31c;Ralph's Auto Body & Paint;90 Sunshine Ln, Reno, NV 89502, United States;90 Sunshine Ln, Reno;89502;(775) 323-1937;39.5290650;-119.7877080;;establishment
0ea1c6fe66226ae9866f57774a9f643c8131cd16;SUBWAY® Restaurants (Hospital);75 Pringle Way, Center for Advanced Medicine C, Renown Regional Medical Center, Reno, NV 89502, United States;75 Pringle Way, Center for Advanced Medicine C, Renown Regional Medical Center, Reno;89502;(775) 982-3400;39.5254810;-119.7991280;http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom;restaurant,food,establishment
b2e16eb5e2e3a42a09c2ee269ca18f19f27bd8ef;McDonald's;5065 Pyramid Way, Sparks, NV 89436, United States;5065 Pyramid Way, Sparks;89436;(775) 424-1821;39.5844290;-119.7464380;http://www.mcdonalds.com/;restaurant,food,establishment
